Tank Number,Squaricle Number,Logger Number,"Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058708, SEN S/N: 1058708)","Intensity, Lux (LGR S/N: 1058708, SEN S/N: 1058708)"
2,2,19,06/30/23 12:08:39 AM,28.655,0
2,2,19,06/30/23 12:13:39 AM,28.555,0
2,2,19,06/30/23 12:18:39 AM,28.555,0
2,2,19,06/30/23 12:23:39 AM,28.555,0
2,2,19,06/30/23 12:28:39 AM,28.555,0
2,2,19,06/30/23 12:33:39 AM,28.655,0
2,2,19,06/30/23 12:38:39 AM,28.555,0
2,2,19,06/30/23 12:43:39 AM,28.655,0
2,2,19,06/30/23 12:48:39 AM,28.555,0
2,2,19,06/30/23 12:53:39 AM,28.655,0
2,2,19,06/30/23 12:58:39 AM,28.456,0
2,2,19,06/30/23 1:03:39 AM,28.655,0
2,2,19,06/30/23 1:08:39 AM,28.456,0
2,2,19,06/30/23 1:13:39 AM,28.555,0
2,2,19,06/30/23 1:18:39 AM,28.555,0
2,2,19,06/30/23 1:23:39 AM,28.555,0
2,2,19,06/30/23 1:28:39 AM,28.655,0
2,2,19,06/30/23 1:33:39 AM,28.555,0
2,2,19,06/30/23 1:38:39 AM,28.655,0
2,2,19,06/30/23 1:43:39 AM,28.456,0
2,2,19,06/30/23 1:48:39 AM,28.655,0
2,2,19,06/30/23 1:53:39 AM,28.555,0
2,2,19,06/30/23 1:58:39 AM,28.655,0
2,2,19,06/30/23 2:03:39 AM,28.456,0
2,2,19,06/30/23 2:08:39 AM,28.555,0
2,2,19,06/30/23 2:13:39 AM,28.456,0
2,2,19,06/30/23 2:18:39 AM,28.555,0
2,2,19,06/30/23 2:23:39 AM,28.555,0
2,2,19,06/30/23 2:28:39 AM,28.555,0
2,2,19,06/30/23 2:33:39 AM,28.655,0
2,2,19,06/30/23 2:38:39 AM,28.555,0
2,2,19,06/30/23 2:43:39 AM,28.655,0
2,2,19,06/30/23 2:48:39 AM,28.555,0
2,2,19,06/30/23 2:53:39 AM,28.655,0
2,2,19,06/30/23 2:58:39 AM,28.555,0
2,2,19,06/30/23 3:03:39 AM,28.655,0
2,2,19,06/30/23 3:08:39 AM,28.555,0
2,2,19,06/30/23 3:13:39 AM,28.555,0
2,2,19,06/30/23 3:18:39 AM,28.555,0
2,2,19,06/30/23 3:23:39 AM,28.555,0
2,2,19,06/30/23 3:28:39 AM,28.555,0
2,2,19,06/30/23 3:33:39 AM,28.456,0
2,2,19,06/30/23 3:38:39 AM,28.555,0
2,2,19,06/30/23 3:43:39 AM,28.456,0
2,2,19,06/30/23 3:48:39 AM,28.655,0
2,2,19,06/30/23 3:53:39 AM,28.456,0
2,2,19,06/30/23 3:58:39 AM,28.555,0
2,2,19,06/30/23 4:03:39 AM,28.555,0
2,2,19,06/30/23 4:08:39 AM,28.555,0
2,2,19,06/30/23 4:13:39 AM,28.555,0
2,2,19,06/30/23 4:18:39 AM,28.555,0
2,2,19,06/30/23 4:23:39 AM,28.555,0
2,2,19,06/30/23 4:28:39 AM,28.555,0
2,2,19,06/30/23 4:33:39 AM,28.655,0
2,2,19,06/30/23 4:38:39 AM,28.456,0
2,2,19,06/30/23 4:43:39 AM,28.655,0
2,2,19,06/30/23 4:48:39 AM,28.456,0
2,2,19,06/30/23 4:53:39 AM,28.655,0
2,2,19,06/30/23 4:58:39 AM,28.555,0
2,2,19,06/30/23 5:03:39 AM,28.555,0
2,2,19,06/30/23 5:08:39 AM,28.555,0
2,2,19,06/30/23 5:13:39 AM,28.555,0
2,2,19,06/30/23 5:18:39 AM,28.555,0
2,2,19,06/30/23 5:23:39 AM,28.456,0
2,2,19,06/30/23 5:28:39 AM,28.655,0
2,2,19,06/30/23 5:33:39 AM,28.456,0
2,2,19,06/30/23 5:38:39 AM,28.655,0
2,2,19,06/30/23 5:43:39 AM,28.456,0
2,2,19,06/30/23 5:48:39 AM,28.555,0
2,2,19,06/30/23 5:53:39 AM,28.555,0
2,2,19,06/30/23 5:58:39 AM,28.555,0
2,2,19,06/30/23 6:03:39 AM,28.555,0
2,2,19,06/30/23 6:08:39 AM,28.555,0
2,2,19,06/30/23 6:13:39 AM,28.555,21.5
2,2,19,06/30/23 6:18:39 AM,28.456,53.8
2,2,19,06/30/23 6:23:39 AM,28.555,96.9
2,2,19,06/30/23 6:28:39 AM,28.456,139.9
2,2,19,06/30/23 6:33:39 AM,28.655,215.3
2,2,19,06/30/23 6:38:39 AM,28.555,344.4
2,2,19,06/30/23 6:43:39 AM,28.555,409
2,2,19,06/30/23 6:48:39 AM,28.555,656.6
2,2,19,06/30/23 6:53:39 AM,28.555,1205.6
2,2,19,06/30/23 6:58:39 AM,28.655,1302.4
2,2,19,06/30/23 7:03:39 AM,28.555,828.8
2,2,19,06/30/23 7:08:39 AM,28.655,947.2
2,2,19,06/30/23 7:13:39 AM,28.555,2066.7
2,2,19,06/30/23 7:18:39 AM,28.655,1722.2
2,2,19,06/30/23 7:23:39 AM,28.655,1097.9
2,2,19,06/30/23 7:28:39 AM,28.655,2497.2
2,2,19,06/30/23 7:33:39 AM,28.655,1463.9
2,2,19,06/30/23 7:38:39 AM,28.655,2755.6
2,2,19,06/30/23 7:43:39 AM,28.754,3961.1
2,2,19,06/30/23 7:48:39 AM,28.754,4822.3
2,2,19,06/30/23 7:53:39 AM,28.754,1463.9
2,2,19,06/30/23 7:58:39 AM,28.655,4133.4
2,2,19,06/30/23 8:03:39 AM,28.754,3272.2
2,2,19,06/30/23 8:08:39 AM,28.754,3272.2
2,2,19,06/30/23 8:13:39 AM,28.754,3444.5
2,2,19,06/30/23 8:18:39 AM,28.853,3788.9
2,2,19,06/30/23 8:23:39 AM,28.754,4305.6
2,2,19,06/30/23 8:28:39 AM,28.853,4305.6
2,2,19,06/30/23 8:33:39 AM,28.754,4650
2,2,19,06/30/23 8:38:39 AM,28.853,3100
2,2,19,06/30/23 8:43:39 AM,28.853,7233.4
2,2,19,06/30/23 8:48:39 AM,28.953,6544.5
2,2,19,06/30/23 8:53:39 AM,28.853,5166.7
2,2,19,06/30/23 8:58:39 AM,28.953,6544.5
2,2,19,06/30/23 9:03:39 AM,28.853,4822.3
2,2,19,06/30/23 9:08:39 AM,28.953,8266.7
2,2,19,06/30/23 9:13:39 AM,29.053,8611.2
2,2,19,06/30/23 9:18:39 AM,29.053,8611.2
2,2,19,06/30/23 9:23:39 AM,29.053,9300.1
2,2,19,06/30/23 9:28:39 AM,29.252,8266.7
2,2,19,06/30/23 9:33:39 AM,29.152,11022.3
2,2,19,06/30/23 9:38:39 AM,29.252,11022.3
2,2,19,06/30/23 9:43:39 AM,29.252,13777.9
2,2,19,06/30/23 9:48:39 AM,29.452,14466.8
2,2,19,06/30/23 9:53:39 AM,29.152,6544.5
2,2,19,06/30/23 9:58:39 AM,29.452,12400.1
2,2,19,06/30/23 10:03:39 AM,29.252,15155.7
2,2,19,06/30/23 10:08:39 AM,29.452,18600.1
2,2,19,06/30/23 10:13:39 AM,29.452,17911.2
2,2,19,06/30/23 10:18:39 AM,29.452,17222.3
2,2,19,06/30/23 10:23:39 AM,29.552,16533.4
2,2,19,06/30/23 10:28:39 AM,29.452,17911.2
2,2,19,06/30/23 10:33:39 AM,29.652,19977.9
2,2,19,06/30/23 10:38:39 AM,29.552,22044.6
2,2,19,06/30/23 10:43:39 AM,29.752,24800.2
2,2,19,06/30/23 10:48:39 AM,29.853,27555.7
2,2,19,06/30/23 10:53:39 AM,29.953,28933.5
2,2,19,06/30/23 10:58:39 AM,30.154,49600.3
2,2,19,06/30/23 11:03:39 AM,30.356,66133.8
2,2,19,06/30/23 11:08:39 AM,30.862,71644.9
2,2,19,06/30/23 11:13:39 AM,30.659,82667.2
2,2,19,06/30/23 11:18:39 AM,30.76,77156.1
2,2,19,06/30/23 11:23:39 AM,31.064,88178.4
2,2,19,06/30/23 11:28:39 AM,31.472,71644.9
2,2,19,06/30/23 11:33:39 AM,31.574,57867
2,2,19,06/30/23 11:38:39 AM,30.659,34444.7
2,2,19,06/30/23 11:43:39 AM,31.268,57867
2,2,19,06/30/23 11:48:39 AM,31.778,60622.6
2,2,19,06/30/23 11:53:39 AM,31.983,74400.5
2,2,19,06/30/23 11:58:39 AM,31.983,99200.7
2,2,19,06/30/23 12:03:39 PM,31.88,93689.5
2,2,19,06/30/23 12:08:39 PM,31.574,88178.4
2,2,19,06/30/23 12:13:39 PM,31.983,79911.6
2,2,19,06/30/23 12:18:39 PM,32.291,88178.4
2,2,19,06/30/23 12:23:39 PM,32.497,88178.4
2,2,19,06/30/23 12:28:39 PM,31.778,21355.7
2,2,19,06/30/23 12:33:39 PM,30.76,15844.5
2,2,19,06/30/23 12:38:39 PM,31.064,68889.3
2,2,19,06/30/23 12:43:39 PM,32.086,99200.7
2,2,19,06/30/23 12:48:39 PM,31.676,82667.2
2,2,19,06/30/23 12:53:39 PM,31.983,99200.7
2,2,19,06/30/23 12:58:39 PM,32.086,93689.5
2,2,19,06/30/23 1:03:39 PM,30.76,16533.4
2,2,19,06/30/23 1:08:39 PM,29.352,10333.4
2,2,19,06/30/23 1:13:39 PM,31.676,85422.8
3,1,16,06/28/23 4:14:53 PM,31.064,22044.6
3,1,16,06/28/23 4:19:53 PM,31.268,18600.1
3,1,16,06/28/23 4:24:53 PM,31.166,16533.4
3,1,16,06/28/23 4:29:53 PM,31.166,15844.5
3,1,16,06/28/23 4:34:53 PM,31.064,14466.8
3,1,16,06/28/23 4:39:53 PM,31.064,13089
3,1,16,06/28/23 4:44:53 PM,30.963,11711.2
3,1,16,06/28/23 4:49:53 PM,30.862,10677.8
3,1,16,06/28/23 4:54:53 PM,30.963,9644.5
3,1,16,06/28/23 4:59:53 PM,30.963,9300.1
3,1,16,06/28/23 5:04:53 PM,30.963,8611.2
3,1,16,06/28/23 5:09:53 PM,30.862,9644.5
3,1,16,06/28/23 5:14:53 PM,30.862,8611.2
3,1,16,06/28/23 5:19:53 PM,30.862,7577.8
3,1,16,06/28/23 5:24:53 PM,30.862,8611.2
3,1,16,06/28/23 5:29:53 PM,30.963,8611.2
3,1,16,06/28/23 5:34:53 PM,30.76,9300.1
3,1,16,06/28/23 5:39:53 PM,30.862,8266.7
3,1,16,06/28/23 5:44:53 PM,30.862,6200
3,1,16,06/28/23 5:49:53 PM,30.862,10333.4
3,1,16,06/28/23 5:54:53 PM,30.76,3616.7
3,1,16,06/28/23 5:59:53 PM,30.862,6200
3,1,16,06/28/23 6:04:53 PM,30.862,6544.5
3,1,16,06/28/23 6:09:53 PM,30.76,5166.7
3,1,16,06/28/23 6:14:53 PM,30.76,4822.3
3,1,16,06/28/23 6:19:53 PM,30.76,4650
3,1,16,06/28/23 6:24:53 PM,30.76,4822.3
3,1,16,06/28/23 6:29:53 PM,30.76,4650
3,1,16,06/28/23 6:34:53 PM,30.76,4305.6
3,1,16,06/28/23 6:39:53 PM,30.76,4477.8
3,1,16,06/28/23 6:44:53 PM,30.659,3444.5
3,1,16,06/28/23 6:49:53 PM,30.76,3272.2
3,1,16,06/28/23 6:54:53 PM,30.76,3788.9
3,1,16,06/28/23 6:59:53 PM,30.659,3100
3,1,16,06/28/23 7:04:53 PM,30.76,3616.7
3,1,16,06/28/23 7:09:53 PM,30.659,3616.7
3,1,16,06/28/23 7:14:53 PM,30.76,3444.5
3,1,16,06/28/23 7:19:53 PM,30.659,2927.8
3,1,16,06/28/23 7:24:53 PM,30.76,5338.9
3,1,16,06/28/23 7:29:53 PM,30.659,914.9
3,1,16,06/28/23 7:34:53 PM,30.558,764.2
3,1,16,06/28/23 7:39:53 PM,30.659,1367
3,1,16,06/28/23 7:44:53 PM,30.659,1377.8
3,1,16,06/28/23 7:49:53 PM,30.659,861.1
3,1,16,06/28/23 7:54:53 PM,30.659,979.5
3,1,16,06/28/23 7:59:53 PM,30.659,366
3,1,16,06/28/23 8:04:53 PM,30.659,269.1
3,1,16,06/28/23 8:09:53 PM,30.659,204.5
3,1,16,06/28/23 8:14:53 PM,30.659,139.9
3,1,16,06/28/23 8:19:53 PM,30.558,96.9
3,1,16,06/28/23 8:24:53 PM,30.659,64.6
3,1,16,06/28/23 8:29:53 PM,30.558,32.3
3,1,16,06/28/23 8:34:53 PM,30.659,10.8
3,1,16,06/28/23 8:39:53 PM,30.558,0
3,1,16,06/28/23 8:44:53 PM,30.659,0
3,1,16,06/28/23 8:49:53 PM,30.558,0
3,1,16,06/28/23 8:54:53 PM,30.558,0
3,1,16,06/28/23 8:59:53 PM,30.558,0
3,1,16,06/28/23 9:04:53 PM,30.558,0
3,1,16,06/28/23 9:09:53 PM,30.558,0
3,1,16,06/28/23 9:14:53 PM,30.558,0
3,1,16,06/28/23 9:19:53 PM,30.558,0
3,1,16,06/28/23 9:24:53 PM,30.558,0
3,1,16,06/28/23 9:29:53 PM,30.558,0
3,1,16,06/28/23 9:34:53 PM,30.558,0
3,1,16,06/28/23 9:39:53 PM,30.558,0
3,1,16,06/28/23 9:44:53 PM,30.558,0
3,1,16,06/28/23 9:49:53 PM,30.558,0
3,1,16,06/28/23 9:54:53 PM,30.558,0
3,1,16,06/28/23 9:59:53 PM,30.558,0
3,1,16,06/28/23 10:04:53 PM,30.558,0
3,1,16,06/28/23 10:09:53 PM,30.558,0
3,1,16,06/28/23 10:14:53 PM,30.558,0
3,1,16,06/28/23 10:19:53 PM,30.558,0
3,1,16,06/28/23 10:24:53 PM,30.558,0
3,1,16,06/28/23 10:29:53 PM,30.558,0
3,1,16,06/28/23 10:34:53 PM,30.558,0
3,1,16,06/28/23 10:39:53 PM,30.558,0
3,1,16,06/28/23 10:44:53 PM,30.558,0
3,1,16,06/28/23 10:49:53 PM,30.558,0
3,1,16,06/28/23 10:54:53 PM,30.558,0
3,1,16,06/28/23 10:59:53 PM,30.558,0
3,1,16,06/28/23 11:04:53 PM,30.558,0
3,1,16,06/28/23 11:09:53 PM,30.558,0
3,1,16,06/28/23 11:14:53 PM,30.558,0
3,1,16,06/28/23 11:19:53 PM,30.558,0
3,1,16,06/28/23 11:24:53 PM,30.558,0
3,1,16,06/28/23 11:29:53 PM,30.558,0
3,1,16,06/28/23 11:34:53 PM,30.558,0
3,1,16,06/28/23 11:39:53 PM,30.558,0
3,1,16,06/28/23 11:44:53 PM,30.558,0
3,1,16,06/28/23 11:49:53 PM,30.558,0
3,1,16,06/28/23 11:54:53 PM,30.558,0
3,1,16,06/28/23 11:59:53 PM,30.558,0
3,1,16,06/29/23 12:04:53 AM,30.558,0
3,1,16,06/29/23 12:09:53 AM,30.558,0
3,1,16,06/29/23 12:14:53 AM,30.558,0
3,1,16,06/29/23 12:19:53 AM,30.558,0
3,1,16,06/29/23 12:24:53 AM,30.558,0
3,1,16,06/29/23 12:29:53 AM,30.558,0
3,1,16,06/29/23 12:34:53 AM,30.558,0
3,1,16,06/29/23 12:39:53 AM,30.558,0
3,1,16,06/29/23 12:44:53 AM,30.558,0
3,1,16,06/29/23 12:49:53 AM,30.558,0
3,1,16,06/29/23 12:54:53 AM,30.558,0
3,1,16,06/29/23 12:59:53 AM,30.558,0
3,1,16,06/29/23 1:04:53 AM,30.558,0
3,1,16,06/29/23 1:09:53 AM,30.558,0
3,1,16,06/29/23 1:14:53 AM,30.558,0
3,1,16,06/29/23 1:19:53 AM,30.558,0
3,1,16,06/29/23 1:24:53 AM,30.558,0
3,1,16,06/29/23 1:29:53 AM,30.558,0
3,1,16,06/29/23 1:34:53 AM,30.558,0
3,1,16,06/29/23 1:39:53 AM,30.558,0
3,1,16,06/29/23 1:44:53 AM,30.558,0
3,1,16,06/29/23 1:49:53 AM,30.558,0
3,1,16,06/29/23 1:54:53 AM,30.558,0
3,1,16,06/29/23 1:59:53 AM,30.558,0
3,1,16,06/29/23 2:04:53 AM,30.558,0
3,1,16,06/29/23 2:09:53 AM,30.558,0
3,1,16,06/29/23 2:14:53 AM,30.558,0
3,1,16,06/29/23 2:19:53 AM,30.558,0
3,1,16,06/29/23 2:24:53 AM,30.558,0
3,1,16,06/29/23 2:29:53 AM,30.558,0
3,1,16,06/29/23 2:34:53 AM,30.558,0
3,1,16,06/29/23 2:39:53 AM,30.558,0
3,1,16,06/29/23 2:44:53 AM,30.659,0
3,1,16,06/29/23 2:49:53 AM,30.558,0
3,1,16,06/29/23 2:54:53 AM,30.558,0
3,1,16,06/29/23 2:59:53 AM,30.558,0
3,1,16,06/29/23 3:04:53 AM,30.558,0
3,1,16,06/29/23 3:09:53 AM,30.558,0
3,1,16,06/29/23 3:14:53 AM,30.558,0
3,1,16,06/29/23 3:19:53 AM,30.558,0
3,1,16,06/29/23 3:24:53 AM,30.558,0
3,1,16,06/29/23 3:29:53 AM,30.558,0
3,1,16,06/29/23 3:34:53 AM,30.558,0
3,1,16,06/29/23 3:39:53 AM,30.558,0
3,1,16,06/29/23 3:44:53 AM,30.558,0
3,1,16,06/29/23 3:49:53 AM,30.558,0
3,1,16,06/29/23 3:54:53 AM,30.558,0
3,1,16,06/29/23 3:59:53 AM,30.558,0
3,1,16,06/29/23 4:04:53 AM,30.558,0
3,1,16,06/29/23 4:09:53 AM,30.558,0
3,1,16,06/29/23 4:14:53 AM,30.558,0
3,1,16,06/29/23 4:19:53 AM,30.558,0
3,1,16,06/29/23 4:24:53 AM,30.558,0
3,1,16,06/29/23 4:29:53 AM,30.558,0
3,1,16,06/29/23 4:34:53 AM,30.558,0
3,1,16,06/29/23 4:39:53 AM,30.558,0
3,1,16,06/29/23 4:44:53 AM,30.558,0
3,1,16,06/29/23 4:49:53 AM,30.558,0
3,1,16,06/29/23 4:54:53 AM,30.558,0
3,1,16,06/29/23 4:59:53 AM,30.558,0
3,1,16,06/29/23 5:04:53 AM,30.558,0
3,1,16,06/29/23 5:09:53 AM,30.558,0
3,1,16,06/29/23 5:14:53 AM,30.558,0
3,1,16,06/29/23 5:19:53 AM,30.558,0
3,1,16,06/29/23 5:24:53 AM,30.558,0
3,1,16,06/29/23 5:29:53 AM,30.558,0
3,1,16,06/29/23 5:34:53 AM,30.558,0
3,1,16,06/29/23 5:39:53 AM,30.558,0
3,1,16,06/29/23 5:44:53 AM,30.558,0
3,1,16,06/29/23 5:49:53 AM,30.558,0
3,1,16,06/29/23 5:54:53 AM,30.558,0
3,1,16,06/29/23 5:59:53 AM,30.558,0
3,1,16,06/29/23 6:04:53 AM,30.558,0
3,1,16,06/29/23 6:09:53 AM,30.558,10.8
3,1,16,06/29/23 6:14:53 AM,30.558,43.1
3,1,16,06/29/23 6:19:53 AM,30.558,64.6
3,1,16,06/29/23 6:24:53 AM,30.558,107.6
3,1,16,06/29/23 6:29:53 AM,30.558,129.2
3,1,16,06/29/23 6:34:53 AM,30.558,129.2
3,1,16,06/29/23 6:39:53 AM,30.558,150.7
3,1,16,06/29/23 6:44:53 AM,30.558,193.8
3,1,16,06/29/23 6:49:53 AM,30.558,226
3,1,16,06/29/23 6:54:53 AM,30.558,269.1
3,1,16,06/29/23 6:59:53 AM,30.558,333.7
3,1,16,06/29/23 7:04:53 AM,30.558,409
3,1,16,06/29/23 7:09:53 AM,30.659,570.5
3,1,16,06/29/23 7:14:53 AM,30.659,1119.5
3,1,16,06/29/23 7:19:53 AM,30.659,1550
3,1,16,06/29/23 7:24:53 AM,30.76,3788.9
3,1,16,06/29/23 7:29:53 AM,30.659,1894.5
3,1,16,06/29/23 7:34:53 AM,30.659,1636.1
3,1,16,06/29/23 7:39:53 AM,30.659,1722.2
3,1,16,06/29/23 7:44:53 AM,30.659,1894.5
3,1,16,06/29/23 7:49:53 AM,30.659,2152.8
3,1,16,06/29/23 7:54:53 AM,30.659,2325
3,1,16,06/29/23 7:59:53 AM,30.659,3100
3,1,16,06/29/23 8:04:53 AM,30.76,4305.6
3,1,16,06/29/23 8:09:53 AM,30.862,4133.4
3,1,16,06/29/23 8:14:53 AM,30.76,4305.6
3,1,16,06/29/23 8:19:53 AM,30.76,4305.6
3,1,16,06/29/23 8:24:53 AM,30.76,4994.5
3,1,16,06/29/23 8:29:53 AM,30.76,4305.6
3,1,16,06/29/23 8:34:53 AM,30.862,5511.1
3,1,16,06/29/23 8:39:53 AM,31.064,8611.2
3,1,16,06/29/23 8:44:53 AM,31.166,11022.3
3,1,16,06/29/23 8:49:53 AM,31.268,13089
3,1,16,06/29/23 8:54:53 AM,31.268,13777.9
3,1,16,06/29/23 8:59:53 AM,31.268,14466.8
3,1,16,06/29/23 9:04:53 AM,31.268,14466.8
3,1,16,06/29/23 9:09:53 AM,31.37,14466.8
3,1,16,06/29/23 9:14:53 AM,31.268,14466.8
3,1,16,06/29/23 9:19:53 AM,31.268,11711.2
3,1,16,06/29/23 9:24:53 AM,31.166,11711.2
3,1,16,06/29/23 9:29:53 AM,31.166,8266.7
3,1,16,06/29/23 9:34:53 AM,31.268,13089
3,1,16,06/29/23 9:39:53 AM,31.268,13089
3,1,16,06/29/23 9:44:53 AM,31.064,9300.1
3,1,16,06/29/23 9:49:53 AM,31.064,4822.3
3,1,16,06/29/23 9:54:53 AM,31.166,9644.5
3,1,16,06/29/23 9:59:53 AM,31.166,5166.7
3,1,16,06/29/23 10:04:53 AM,30.963,8266.7
3,1,16,06/29/23 10:09:53 AM,31.166,14466.8
3,1,16,06/29/23 10:14:53 AM,31.166,12400.1
3,1,16,06/29/23 10:19:53 AM,31.064,7233.4
3,1,16,06/29/23 10:24:53 AM,31.166,8611.2
3,1,16,06/29/23 10:29:53 AM,31.268,12400.1
3,1,16,06/29/23 10:34:53 AM,31.166,13089
3,1,16,06/29/23 10:39:53 AM,31.268,13777.9
3,1,16,06/29/23 10:44:53 AM,31.166,10677.8
3,1,16,06/29/23 10:49:53 AM,31.166,14466.8
3,1,16,06/29/23 10:54:53 AM,31.676,19977.9
3,1,16,06/29/23 10:59:53 AM,31.37,12400.1
3,1,16,06/29/23 11:04:53 AM,31.472,31689.1
3,1,16,06/29/23 11:09:53 AM,32.188,20666.8
3,1,16,06/29/23 11:14:53 AM,31.574,16533.4
3,1,16,06/29/23 11:19:53 AM,31.574,17911.2
3,1,16,06/29/23 11:24:53 AM,31.574,19289
3,1,16,06/29/23 11:29:53 AM,31.676,21355.7
3,1,16,06/29/23 11:34:53 AM,31.574,18600.1
3,1,16,06/29/23 11:39:53 AM,31.472,17911.2
3,1,16,06/29/23 11:44:53 AM,31.37,16533.4
3,1,16,06/29/23 11:49:53 AM,31.88,24800.2
3,1,16,06/29/23 11:54:53 AM,31.88,10677.8
3,1,16,06/29/23 11:59:53 AM,32.086,24800.2
3,1,16,06/29/23 12:04:53 PM,32.086,24800.2
3,1,16,06/29/23 12:09:53 PM,31.88,24800.2
3,1,16,06/29/23 12:14:53 PM,31.983,22044.6
3,1,16,06/29/23 12:19:53 PM,31.88,26178
3,1,16,06/29/23 12:24:53 PM,32.086,27555.7
3,1,16,06/29/23 12:29:53 PM,31.778,24800.2
3,1,16,06/29/23 12:34:53 PM,31.37,16533.4
3,1,16,06/29/23 12:39:53 PM,31.574,14466.8
3,1,16,06/29/23 12:44:53 PM,31.064,8266.7
3,1,16,06/29/23 12:49:53 PM,30.963,5166.7
3,1,16,06/29/23 12:54:53 PM,30.862,4822.3
3,1,16,06/29/23 12:59:53 PM,30.76,4650
3,1,16,06/29/23 1:04:53 PM,30.76,4822.3
3,1,16,06/29/23 1:09:53 PM,30.76,5511.1
3,1,16,06/29/23 1:14:53 PM,30.963,7233.4
3,1,16,06/29/23 1:19:53 PM,30.963,9300.1
3,1,16,06/29/23 1:24:53 PM,31.064,10677.8
3,1,16,06/29/23 1:29:53 PM,31.166,15155.7
3,1,16,06/29/23 1:34:53 PM,31.268,17222.3
3,1,16,06/29/23 1:39:53 PM,31.37,18600.1
3,1,16,06/29/23 1:44:53 PM,31.166,15155.7
3,1,16,06/29/23 1:49:53 PM,31.166,11022.3
3,1,16,06/29/23 1:54:53 PM,31.064,10677.8
3,1,16,06/29/23 1:59:53 PM,31.064,11022.3
3,1,16,06/29/23 2:04:53 PM,30.963,6200
3,1,16,06/29/23 2:09:53 PM,30.862,6200
3,1,16,06/29/23 2:14:53 PM,30.76,3788.9
3,1,16,06/29/23 2:19:53 PM,30.76,4305.6
3,1,16,06/29/23 2:24:53 PM,30.76,3961.1
3,1,16,06/29/23 2:29:53 PM,30.659,2583.4
3,1,16,06/29/23 2:34:53 PM,30.659,3100
3,1,16,06/29/23 2:39:53 PM,30.76,3961.1
3,1,16,06/29/23 2:44:53 PM,30.76,3272.2
3,1,16,06/29/23 2:49:53 PM,30.659,2755.6
3,1,16,06/29/23 2:54:53 PM,30.659,2152.8
3,1,16,06/29/23 2:59:53 PM,30.659,3616.7
3,1,16,06/29/23 3:04:53 PM,30.76,5166.7
3,1,16,06/29/23 3:09:53 PM,30.659,2583.4
3,1,16,06/29/23 3:14:53 PM,30.659,2497.2
3,1,16,06/29/23 3:19:53 PM,30.659,2755.6
3,1,16,06/29/23 3:24:53 PM,30.659,1237.9
3,1,16,06/29/23 3:29:53 PM,30.558,1463.9
3,1,16,06/29/23 3:34:53 PM,30.659,1550
3,1,16,06/29/23 3:39:53 PM,30.558,1076.4
3,1,16,06/29/23 3:44:53 PM,30.558,818.1
3,1,16,06/29/23 3:49:53 PM,30.558,667.4
3,1,16,06/29/23 3:54:53 PM,30.558,366
3,1,16,06/29/23 3:59:53 PM,30.558,161.5
3,1,16,06/29/23 4:04:53 PM,30.558,129.2
3,1,16,06/29/23 4:09:53 PM,30.558,193.8
3,1,16,06/29/23 4:14:53 PM,30.558,419.8
3,1,16,06/29/23 4:19:53 PM,30.558,419.8
3,1,16,06/29/23 4:24:53 PM,30.558,301.4
3,1,16,06/29/23 4:29:53 PM,30.558,549
3,1,16,06/29/23 4:34:53 PM,30.558,344.4
3,1,16,06/29/23 4:39:53 PM,30.558,290.6
3,1,16,06/29/23 4:44:53 PM,30.558,269.1
3,1,16,06/29/23 4:49:53 PM,30.558,183
3,1,16,06/29/23 4:54:53 PM,30.558,236.8
3,1,16,06/29/23 4:59:53 PM,30.558,226
3,1,16,06/29/23 5:04:53 PM,30.558,64.6
3,1,16,06/29/23 5:09:53 PM,30.558,161.5
3,1,16,06/29/23 5:14:53 PM,30.558,75.3
3,1,16,06/29/23 5:19:53 PM,30.558,86.1
3,1,16,06/29/23 5:24:53 PM,30.558,86.1
3,1,16,06/29/23 5:29:53 PM,30.558,53.8
3,1,16,06/29/23 5:34:53 PM,30.558,96.9
3,1,16,06/29/23 5:39:53 PM,30.457,118.4
3,1,16,06/29/23 5:44:53 PM,30.457,129.2
3,1,16,06/29/23 5:49:53 PM,30.558,129.2
3,1,16,06/29/23 5:54:53 PM,30.457,129.2
3,1,16,06/29/23 5:59:53 PM,30.457,129.2
3,1,16,06/29/23 6:04:53 PM,30.457,129.2
3,1,16,06/29/23 6:09:53 PM,30.457,129.2
3,1,16,06/29/23 6:14:53 PM,30.457,129.2
3,1,16,06/29/23 6:19:53 PM,30.457,129.2
3,1,16,06/29/23 6:24:53 PM,30.457,129.2
3,1,16,06/29/23 6:29:53 PM,30.457,129.2
3,1,16,06/29/23 6:34:53 PM,30.457,96.9
3,1,16,06/29/23 6:39:53 PM,30.457,96.9
3,1,16,06/29/23 6:44:53 PM,30.457,86.1
3,1,16,06/29/23 6:49:53 PM,30.457,86.1
3,1,16,06/29/23 6:54:53 PM,30.457,75.3
3,1,16,06/29/23 6:59:53 PM,30.457,64.6
3,1,16,06/29/23 7:04:53 PM,30.457,64.6
3,1,16,06/29/23 7:09:53 PM,30.457,64.6
3,1,16,06/29/23 7:14:53 PM,30.457,64.6
3,1,16,06/29/23 7:19:53 PM,30.558,64.6
3,1,16,06/29/23 7:24:53 PM,30.457,75.3
3,1,16,06/29/23 7:29:53 PM,30.457,86.1
