Logger Number,Tank,Position,"Date Time, GMT-03:00","Temp, °C (LGR S/N: 1058708, SEN S/N: 1058708)","Intensity, Lux (LGR S/N: 1058708, SEN S/N: 1058708)","PAR,  µmol photon m^-2 s^-1"
9,9,Top Left,06/27/23 2:35:00 PM,31.88,18600.1,251.10135
9,9,Top Left,06/27/23 2:40:00 PM,31.778,17222.3,232.50105
9,9,Top Left,06/27/23 2:45:00 PM,31.778,16533.4,223.2009
9,9,Top Left,06/27/23 2:50:00 PM,31.778,15844.5,213.90075
9,9,Top Left,06/27/23 2:55:00 PM,31.88,14466.8,195.3018
9,9,Top Left,06/27/23 3:00:00 PM,31.88,15155.7,204.60195
9,9,Top Left,06/27/23 3:05:00 PM,31.88,14466.8,195.3018
9,9,Top Left,06/27/23 3:10:00 PM,31.983,14466.8,195.3018
9,9,Top Left,06/27/23 3:15:00 PM,31.983,13089,176.7015
9,9,Top Left,06/27/23 3:20:00 PM,31.983,13089,176.7015
9,9,Top Left,06/27/23 3:25:00 PM,31.88,12400.1,167.40135
9,9,Top Left,06/27/23 3:30:00 PM,31.983,12400.1,167.40135
9,9,Top Left,06/27/23 3:35:00 PM,31.88,12400.1,167.40135
9,9,Top Left,06/27/23 3:40:00 PM,31.88,9644.5,130.20075
9,9,Top Left,06/27/23 3:45:00 PM,31.88,11711.2,158.1012
9,9,Top Left,06/27/23 3:50:00 PM,31.983,12400.1,167.40135
9,9,Top Left,06/27/23 3:55:00 PM,32.086,12400.1,167.40135
9,9,Top Left,06/27/23 4:00:00 PM,32.086,11711.2,158.1012
9,9,Top Left,06/27/23 4:05:00 PM,32.086,11022.3,148.80105
9,9,Top Left,06/27/23 4:10:00 PM,32.086,11022.3,148.80105
9,9,Top Left,06/27/23 4:15:00 PM,31.983,10677.8,144.1503
9,9,Top Left,06/27/23 4:20:00 PM,31.983,10333.4,139.5009
9,9,Top Left,06/27/23 4:25:00 PM,31.983,10333.4,139.5009
9,9,Top Left,06/27/23 4:30:00 PM,31.983,9644.5,130.20075
9,9,Top Left,06/27/23 4:35:00 PM,31.983,9644.5,130.20075
9,9,Top Left,06/27/23 4:40:00 PM,31.983,9644.5,130.20075
9,9,Top Left,06/27/23 4:45:00 PM,32.086,10333.4,139.5009
9,9,Top Left,06/27/23 4:50:00 PM,31.983,7577.8,102.3003
9,9,Top Left,06/27/23 4:55:00 PM,31.983,9300.1,125.55135
9,9,Top Left,06/27/23 5:00:00 PM,31.983,8611.2,116.2512
9,9,Top Left,06/27/23 5:05:00 PM,31.983,8266.7,111.60045
9,9,Top Left,06/27/23 5:10:00 PM,31.88,7577.8,102.3003
9,9,Top Left,06/27/23 5:15:00 PM,31.88,7577.8,102.3003
9,9,Top Left,06/27/23 5:20:00 PM,31.88,8266.7,111.60045
9,9,Top Left,06/27/23 5:25:00 PM,31.778,7577.8,102.3003
9,9,Top Left,06/27/23 5:30:00 PM,31.778,6544.5,88.35075
9,9,Top Left,06/27/23 5:35:00 PM,31.88,14466.8,195.3018
9,9,Top Left,06/27/23 5:40:00 PM,31.778,5166.7,69.75045
9,9,Top Left,06/27/23 5:45:00 PM,31.676,6200,83.7
9,9,Top Left,06/27/23 5:50:00 PM,31.676,6200,83.7
9,9,Top Left,06/27/23 5:55:00 PM,31.676,3616.7,48.82545
9,9,Top Left,06/27/23 6:00:00 PM,31.676,6200,83.7
9,9,Top Left,06/27/23 6:05:00 PM,31.574,5511.1,74.39985
9,9,Top Left,06/27/23 6:10:00 PM,31.574,5511.1,74.39985
9,9,Top Left,06/27/23 6:15:00 PM,31.574,5166.7,69.75045
9,9,Top Left,06/27/23 6:20:00 PM,31.472,4994.5,67.42575
9,9,Top Left,06/27/23 6:25:00 PM,31.472,4994.5,67.42575
9,9,Top Left,06/27/23 6:30:00 PM,31.37,4822.3,65.10105
9,9,Top Left,06/27/23 6:35:00 PM,31.268,4650,62.775
9,9,Top Left,06/27/23 6:40:00 PM,31.268,4305.6,58.1256
9,9,Top Left,06/27/23 6:45:00 PM,31.268,4133.4,55.8009
9,9,Top Left,06/27/23 6:50:00 PM,31.166,3100,41.85
9,9,Top Left,06/27/23 6:55:00 PM,31.166,3616.7,48.82545
9,9,Top Left,06/27/23 7:00:00 PM,31.166,2927.8,39.5253
9,9,Top Left,06/27/23 7:05:00 PM,31.064,1894.5,25.57575
9,9,Top Left,06/27/23 7:10:00 PM,30.963,1463.9,19.76265
9,9,Top Left,06/27/23 7:15:00 PM,30.963,2497.2,33.7122
9,9,Top Left,06/27/23 7:20:00 PM,30.963,2755.6,37.2006
9,9,Top Left,06/27/23 7:25:00 PM,30.862,1808.3,24.41205
9,9,Top Left,06/27/23 7:30:00 PM,30.76,1636.1,22.08735
9,9,Top Left,06/27/23 7:35:00 PM,30.76,1377.8,18.6003
9,9,Top Left,06/27/23 7:40:00 PM,30.76,1550,20.925
9,9,Top Left,06/27/23 7:45:00 PM,30.659,1280.9,17.29215
9,9,Top Left,06/27/23 7:50:00 PM,30.558,818.1,11.04435
9,9,Top Left,06/27/23 7:55:00 PM,30.558,602.8,8.1378
9,9,Top Left,06/27/23 8:00:00 PM,30.457,462.9,6.24915
9,9,Top Left,06/27/23 8:05:00 PM,30.457,430.6,5.8131
9,9,Top Left,06/27/23 8:10:00 PM,30.356,376.7,5.08545
9,9,Top Left,06/27/23 8:15:00 PM,30.356,236.8,3.1968
9,9,Top Left,06/27/23 8:20:00 PM,30.356,172.2,2.3247
9,9,Top Left,06/27/23 8:25:00 PM,30.255,118.4,1.5984
9,9,Top Left,06/27/23 8:30:00 PM,30.255,64.6,0.8721
9,9,Top Left,06/27/23 8:35:00 PM,30.154,32.3,0.43605
9,9,Top Left,06/27/23 8:40:00 PM,30.154,10.8,0.1458
9,9,Top Left,06/27/23 8:45:00 PM,30.054,0,0
9,9,Top Left,06/27/23 8:50:00 PM,30.054,0,0
9,9,Top Left,06/27/23 8:55:00 PM,29.953,0,0
9,9,Top Left,06/27/23 9:00:00 PM,29.953,0,0
9,9,Top Left,06/27/23 9:05:00 PM,29.953,0,0
9,9,Top Left,06/27/23 9:10:00 PM,29.853,0,0
9,9,Top Left,06/27/23 9:15:00 PM,29.853,0,0
9,9,Top Left,06/27/23 9:20:00 PM,29.853,0,0
9,9,Top Left,06/27/23 9:25:00 PM,29.752,0,0
9,9,Top Left,06/27/23 9:30:00 PM,29.752,0,0
9,9,Top Left,06/27/23 9:35:00 PM,29.652,0,0
9,9,Top Left,06/27/23 9:40:00 PM,29.652,0,0
9,9,Top Left,06/27/23 9:45:00 PM,29.652,0,0
9,9,Top Left,06/27/23 9:50:00 PM,29.552,0,0
9,9,Top Left,06/27/23 9:55:00 PM,29.552,0,0
9,9,Top Left,06/27/23 10:00:00 PM,29.552,0,0
9,9,Top Left,06/27/23 10:05:00 PM,29.452,0,0
9,9,Top Left,06/27/23 10:10:00 PM,29.452,0,0
9,9,Top Left,06/27/23 10:15:00 PM,29.352,0,0
9,9,Top Left,06/27/23 10:20:00 PM,29.352,0,0
9,9,Top Left,06/27/23 10:25:00 PM,29.352,0,0
9,9,Top Left,06/27/23 10:30:00 PM,29.252,0,0
9,9,Top Left,06/27/23 10:35:00 PM,29.252,0,0
9,9,Top Left,06/27/23 10:40:00 PM,29.252,0,0
9,9,Top Left,06/27/23 10:45:00 PM,29.152,0,0
9,9,Top Left,06/27/23 10:50:00 PM,29.152,0,0
9,9,Top Left,06/27/23 10:55:00 PM,29.152,0,0
9,9,Top Left,06/27/23 11:00:00 PM,29.053,0,0
9,9,Top Left,06/27/23 11:05:00 PM,29.053,0,0
9,9,Top Left,06/27/23 11:10:00 PM,29.053,0,0
9,9,Top Left,06/27/23 11:15:00 PM,28.953,0,0
9,9,Top Left,06/27/23 11:20:00 PM,28.953,0,0
9,9,Top Left,06/27/23 11:25:00 PM,28.853,0,0
9,9,Top Left,06/27/23 11:30:00 PM,28.853,0,0
9,9,Top Left,06/27/23 11:35:00 PM,28.853,0,0
9,9,Top Left,06/27/23 11:40:00 PM,28.754,0,0
9,9,Top Left,06/27/23 11:45:00 PM,28.754,0,0
9,9,Top Left,06/27/23 11:50:00 PM,28.754,0,0
9,9,Top Left,06/27/23 11:55:00 PM,28.655,0,0
9,9,Top Left,06/28/23 12:00:00 AM,28.655,0,0
9,9,Top Left,06/28/23 12:05:00 AM,28.655,0,0
9,9,Top Left,06/28/23 12:10:00 AM,28.655,0,0
9,9,Top Left,06/28/23 12:15:00 AM,28.555,0,0
9,9,Top Left,06/28/23 12:20:00 AM,28.555,0,0
9,9,Top Left,06/28/23 12:25:00 AM,28.555,0,0
9,9,Top Left,06/28/23 12:30:00 AM,28.456,0,0
9,9,Top Left,06/28/23 12:35:00 AM,28.456,0,0
9,9,Top Left,06/28/23 12:40:00 AM,28.456,0,0
9,9,Top Left,06/28/23 12:45:00 AM,28.357,0,0
9,9,Top Left,06/28/23 12:50:00 AM,28.357,0,0
9,9,Top Left,06/28/23 12:55:00 AM,28.357,0,0
9,9,Top Left,06/28/23 1:00:00 AM,28.357,0,0
9,9,Top Left,06/28/23 1:05:00 AM,28.258,0,0
9,9,Top Left,06/28/23 1:10:00 AM,28.258,0,0
9,9,Top Left,06/28/23 1:15:00 AM,28.258,0,0
9,9,Top Left,06/28/23 1:20:00 AM,28.159,0,0
9,9,Top Left,06/28/23 1:25:00 AM,28.159,0,0
9,9,Top Left,06/28/23 1:30:00 AM,28.159,0,0
9,9,Top Left,06/28/23 1:35:00 AM,28.06,0,0
9,9,Top Left,06/28/23 1:40:00 AM,28.06,0,0
9,9,Top Left,06/28/23 1:45:00 AM,28.06,0,0
9,9,Top Left,06/28/23 1:50:00 AM,28.06,0,0
9,9,Top Left,06/28/23 1:55:00 AM,27.961,0,0
9,9,Top Left,06/28/23 2:00:00 AM,27.961,0,0
9,9,Top Left,06/28/23 2:05:00 AM,27.961,0,0
9,9,Top Left,06/28/23 2:10:00 AM,27.862,0,0
9,9,Top Left,06/28/23 2:15:00 AM,27.862,0,0
9,9,Top Left,06/28/23 2:20:00 AM,27.862,0,0
9,9,Top Left,06/28/23 2:25:00 AM,27.764,0,0
9,9,Top Left,06/28/23 2:30:00 AM,27.764,0,0
9,9,Top Left,06/28/23 2:35:00 AM,27.764,0,0
9,9,Top Left,06/28/23 2:40:00 AM,27.764,0,0
9,9,Top Left,06/28/23 2:45:00 AM,27.665,0,0
9,9,Top Left,06/28/23 2:50:00 AM,27.665,0,0
9,9,Top Left,06/28/23 2:55:00 AM,27.665,0,0
9,9,Top Left,06/28/23 3:00:00 AM,27.665,0,0
9,9,Top Left,06/28/23 3:05:00 AM,27.567,0,0
9,9,Top Left,06/28/23 3:10:00 AM,27.567,0,0
9,9,Top Left,06/28/23 3:15:00 AM,27.567,0,0
9,9,Top Left,06/28/23 3:20:00 AM,27.567,0,0
9,9,Top Left,06/28/23 3:25:00 AM,27.567,0,0
9,9,Top Left,06/28/23 3:30:00 AM,27.468,0,0
9,9,Top Left,06/28/23 3:35:00 AM,27.468,0,0
9,9,Top Left,06/28/23 3:40:00 AM,27.468,0,0
9,9,Top Left,06/28/23 3:45:00 AM,27.468,0,0
9,9,Top Left,06/28/23 3:50:00 AM,27.37,0,0
9,9,Top Left,06/28/23 3:55:00 AM,27.37,0,0
9,9,Top Left,06/28/23 4:00:00 AM,27.37,0,0
9,9,Top Left,06/28/23 4:05:00 AM,27.37,0,0
9,9,Top Left,06/28/23 4:10:00 AM,27.272,0,0
9,9,Top Left,06/28/23 4:15:00 AM,27.272,0,0
9,9,Top Left,06/28/23 4:20:00 AM,27.272,0,0
9,9,Top Left,06/28/23 4:25:00 AM,27.272,0,0
9,9,Top Left,06/28/23 4:30:00 AM,27.272,0,0
9,9,Top Left,06/28/23 4:35:00 AM,27.173,0,0
9,9,Top Left,06/28/23 4:40:00 AM,27.173,0,0
9,9,Top Left,06/28/23 4:45:00 AM,27.173,0,0
9,9,Top Left,06/28/23 4:50:00 AM,27.173,0,0
9,9,Top Left,06/28/23 4:55:00 AM,27.075,0,0
9,9,Top Left,06/28/23 5:00:00 AM,27.075,0,0
9,9,Top Left,06/28/23 5:05:00 AM,27.075,0,0
9,9,Top Left,06/28/23 5:10:00 AM,27.075,0,0
9,9,Top Left,06/28/23 5:15:00 AM,27.075,0,0
9,9,Top Left,06/28/23 5:20:00 AM,26.977,0,0
9,9,Top Left,06/28/23 5:25:00 AM,26.977,0,0
9,9,Top Left,06/28/23 5:30:00 AM,26.977,0,0
9,9,Top Left,06/28/23 5:35:00 AM,26.977,0,0
9,9,Top Left,06/28/23 5:40:00 AM,26.977,0,0
9,9,Top Left,06/28/23 5:45:00 AM,26.879,0,0
9,9,Top Left,06/28/23 5:50:00 AM,26.879,0,0
9,9,Top Left,06/28/23 5:55:00 AM,26.879,0,0
9,9,Top Left,06/28/23 6:00:00 AM,26.879,21.5,0.29025
9,9,Top Left,06/28/23 6:05:00 AM,26.781,53.8,0.7263
9,9,Top Left,06/28/23 6:10:00 AM,26.781,118.4,1.5984
9,9,Top Left,06/28/23 6:15:00 AM,26.781,204.5,2.76075
9,9,Top Left,06/28/23 6:20:00 AM,26.781,333.7,4.50495
9,9,Top Left,06/28/23 6:25:00 AM,26.781,452.1,6.10335
9,9,Top Left,06/28/23 6:30:00 AM,26.781,624.3,8.42805
9,9,Top Left,06/28/23 6:35:00 AM,26.781,882.6,11.9151
9,9,Top Left,06/28/23 6:40:00 AM,26.781,968.8,13.0788
9,9,Top Left,06/28/23 6:45:00 AM,26.781,1227.1,16.56585
9,9,Top Left,06/28/23 6:50:00 AM,26.781,1636.1,22.08735
9,9,Top Left,06/28/23 6:55:00 AM,26.781,1550,20.925
9,9,Top Left,06/28/23 7:00:00 AM,26.781,2066.7,27.90045
9,9,Top Left,06/28/23 7:05:00 AM,26.781,2755.6,37.2006
9,9,Top Left,06/28/23 7:10:00 AM,26.781,3272.2,44.1747
9,9,Top Left,06/28/23 7:15:00 AM,26.781,2755.6,37.2006
9,9,Top Left,06/28/23 7:20:00 AM,26.781,2583.4,34.8759
9,9,Top Left,06/28/23 7:25:00 AM,26.781,2583.4,34.8759
9,9,Top Left,06/28/23 7:30:00 AM,26.781,2755.6,37.2006
9,9,Top Left,06/28/23 7:35:00 AM,26.781,3788.9,51.15015
9,9,Top Left,06/28/23 7:40:00 AM,26.781,3444.5,46.50075
9,9,Top Left,06/28/23 7:45:00 AM,26.781,3616.7,48.82545
9,9,Top Left,06/28/23 7:50:00 AM,26.781,4650,62.775
9,9,Top Left,06/28/23 7:55:00 AM,26.781,6544.5,88.35075
9,9,Top Left,06/28/23 8:00:00 AM,26.977,10333.4,139.5009
9,9,Top Left,06/28/23 8:05:00 AM,26.977,9644.5,130.20075
9,9,Top Left,06/28/23 8:10:00 AM,27.37,28933.5,390.60225
9,9,Top Left,06/28/23 8:15:00 AM,27.567,26178,353.403
9,9,Top Left,06/28/23 8:20:00 AM,27.468,26178,353.403
9,9,Top Left,06/28/23 8:25:00 AM,27.764,18600.1,251.10135
9,9,Top Left,06/28/23 8:30:00 AM,27.272,14466.8,195.3018
9,9,Top Left,06/28/23 8:35:00 AM,27.862,44089.2,595.2042
9,9,Top Left,06/28/23 8:40:00 AM,28.456,46844.8,632.4048
9,9,Top Left,06/28/23 8:45:00 AM,28.754,55111.5,744.00525
9,9,Top Left,06/28/23 8:50:00 AM,29.053,60622.6,818.4051
9,9,Top Left,06/28/23 8:55:00 AM,29.252,63378.2,855.6057
9,9,Top Left,06/28/23 9:00:00 AM,29.552,68889.3,930.00555
9,9,Top Left,06/28/23 9:05:00 AM,29.752,71644.9,967.20615
9,9,Top Left,06/28/23 9:10:00 AM,29.853,71644.9,967.20615
9,9,Top Left,06/28/23 9:15:00 AM,29.953,66133.8,892.8063
9,9,Top Left,06/28/23 9:20:00 AM,30.356,23422.4,316.2024
9,9,Top Left,06/28/23 9:25:00 AM,30.558,170845.6,2306.4156
9,9,Top Left,06/28/23 9:30:00 AM,29.152,5166.7,69.75045
9,9,Top Left,06/28/23 9:35:00 AM,26.195,484.4,6.5394
9,9,Top Left,06/28/23 9:40:00 AM,23.869,559.7,7.55595
9,9,Top Left,06/28/23 9:45:00 AM,22.812,581.3,7.84755
9,9,Top Left,06/28/23 9:50:00 AM,22.142,602.8,8.1378
9,9,Top Left,06/28/23 9:55:00 AM,22.046,107.6,1.4526
9,9,Top Left,06/28/23 10:00:00 AM,21.951,775,10.4625
9,9,Top Left,06/28/23 10:05:00 AM,21.951,635.1,8.57385
8,3,Middle,06/26/23 3:00:00 PM,31.88,66133.8,985.39362
8,3,Middle,06/26/23 3:05:00 PM,32.086,66133.8,985.39362
8,3,Middle,06/26/23 3:10:00 PM,32.086,60622.6,903.27674
8,3,Middle,06/26/23 3:15:00 PM,31.983,52355.9,780.10291
8,3,Middle,06/26/23 3:20:00 PM,31.778,37200.2,554.28298
8,3,Middle,06/26/23 3:25:00 PM,31.676,34444.7,513.22603
8,3,Middle,06/26/23 3:30:00 PM,31.676,33066.9,492.69681
8,3,Middle,06/26/23 3:35:00 PM,31.778,33066.9,492.69681
8,3,Middle,06/26/23 3:40:00 PM,31.88,34444.7,513.22603
8,3,Middle,06/26/23 3:45:00 PM,32.188,42711.4,636.39986
8,3,Middle,06/26/23 3:50:00 PM,32.394,52355.9,780.10291
8,3,Middle,06/26/23 3:55:00 PM,32.6,55111.5,821.16135
8,3,Middle,06/26/23 4:00:00 PM,31.88,22044.6,328.46454
8,3,Middle,06/26/23 4:04:20 PM,,,0
8,3,Middle,06/26/23 4:04:21 PM,,,0
8,3,Middle,06/26/23 4:04:55 PM,,,0
8,3,Middle,06/26/23 4:05:00 PM,26.683,871.9,12.99131
8,3,Middle,06/26/23 4:10:00 PM,26.879,4477.8,66.71922
8,3,Middle,06/26/23 4:15:00 PM,31.166,33066.9,492.69681
8,3,Middle,06/26/23 4:20:00 PM,31.983,30311.3,451.63837
8,3,Middle,06/26/23 4:25:00 PM,32.188,31689.1,472.16759
8,3,Middle,06/26/23 4:30:00 PM,32.291,34444.7,513.22603
8,3,Middle,06/26/23 4:35:00 PM,32.394,39955.8,595.34142
8,3,Middle,06/26/23 4:40:00 PM,32.497,42711.4,636.39986
8,3,Middle,06/26/23 4:45:00 PM,32.497,44089.2,656.92908
8,3,Middle,06/26/23 4:50:00 PM,32.497,44089.2,656.92908
8,3,Middle,06/26/23 4:55:00 PM,32.394,42711.4,636.39986
8,3,Middle,06/26/23 5:00:00 PM,32.394,38578,574.8122
8,3,Middle,06/26/23 5:05:00 PM,32.188,33066.9,492.69681
8,3,Middle,06/26/23 5:10:00 PM,31.983,26178,390.0522
8,3,Middle,06/26/23 5:15:00 PM,31.88,21355.7,318.19993
8,3,Middle,06/26/23 5:20:00 PM,31.676,17911.2,266.87688
8,3,Middle,06/26/23 5:25:00 PM,31.676,19289,287.4061
8,3,Middle,06/26/23 5:30:00 PM,31.676,23422.4,348.99376
8,3,Middle,06/26/23 5:35:00 PM,31.88,26178,390.0522
8,3,Middle,06/26/23 5:40:00 PM,31.88,23422.4,348.99376
8,3,Middle,06/26/23 5:45:00 PM,31.676,18600.1,277.14149
8,3,Middle,06/26/23 5:50:00 PM,31.574,16533.4,246.34766
8,3,Middle,06/26/23 5:55:00 PM,31.472,15844.5,236.08305
8,3,Middle,06/26/23 6:00:00 PM,31.472,16533.4,246.34766
8,3,Middle,06/26/23 6:05:00 PM,31.472,16533.4,246.34766
8,3,Middle,06/26/23 6:10:00 PM,31.472,14466.8,215.55532
8,3,Middle,06/26/23 6:15:00 PM,31.37,13089,195.0261
8,3,Middle,06/26/23 6:20:00 PM,31.268,12400.1,184.76149
8,3,Middle,06/26/23 6:25:00 PM,31.166,8611.2,128.30688
8,3,Middle,06/26/23 6:30:00 PM,31.166,11711.2,174.49688
8,3,Middle,06/26/23 6:35:00 PM,31.166,11022.3,164.23227
8,3,Middle,06/26/23 6:40:00 PM,31.064,9644.5,143.70305
8,3,Middle,06/26/23 6:45:00 PM,30.963,8266.7,123.17383
8,3,Middle,06/26/23 6:50:00 PM,30.862,7233.4,107.77766
8,3,Middle,06/26/23 6:55:00 PM,30.862,6200,92.38
8,3,Middle,06/26/23 7:00:00 PM,30.659,3272.2,48.75578
8,3,Middle,06/26/23 7:05:00 PM,30.659,5511.1,82.11539
8,3,Middle,06/26/23 7:10:00 PM,30.558,3100,46.19
8,3,Middle,06/26/23 7:15:00 PM,30.558,2755.6,41.05844
8,3,Middle,06/26/23 7:20:00 PM,30.457,2152.8,32.07672
8,3,Middle,06/26/23 7:25:00 PM,30.457,3616.7,53.88883
8,3,Middle,06/26/23 7:30:00 PM,30.457,3788.9,56.45461
8,3,Middle,06/26/23 7:35:00 PM,30.457,3788.9,56.45461
8,3,Middle,06/26/23 7:40:00 PM,30.457,3616.7,53.88883
8,3,Middle,06/26/23 7:45:00 PM,30.356,2152.8,32.07672
8,3,Middle,06/26/23 7:50:00 PM,30.255,1377.8,20.52922
8,3,Middle,06/26/23 7:55:00 PM,30.154,1119.5,16.68055
8,3,Middle,06/26/23 8:00:00 PM,30.154,968.8,14.43512
8,3,Middle,06/26/23 8:05:00 PM,30.054,818.1,12.18969
8,3,Middle,06/26/23 8:10:00 PM,30.054,678.1,10.10369
8,3,Middle,06/26/23 8:15:00 PM,29.953,516.7,7.69883
8,3,Middle,06/26/23 8:20:00 PM,29.953,355.2,5.29248
8,3,Middle,06/26/23 8:25:00 PM,29.953,226,3.3674
8,3,Middle,06/26/23 8:30:00 PM,29.853,129.2,1.92508
8,3,Middle,06/26/23 8:35:00 PM,29.853,75.3,1.12197
8,3,Middle,06/26/23 8:40:00 PM,29.752,32.3,0.48127
8,3,Middle,06/26/23 8:45:00 PM,29.752,0,0
8,3,Middle,06/26/23 8:50:00 PM,29.652,0,0
8,3,Middle,06/26/23 8:55:00 PM,29.652,0,0
8,3,Middle,06/26/23 9:00:00 PM,29.652,0,0
8,3,Middle,06/26/23 9:05:00 PM,29.552,0,0
8,3,Middle,06/26/23 9:10:00 PM,29.552,0,0
8,3,Middle,06/26/23 9:15:00 PM,29.552,0,0
8,3,Middle,06/26/23 9:20:00 PM,29.452,0,0
8,3,Middle,06/26/23 9:25:00 PM,29.452,0,0
8,3,Middle,06/26/23 9:30:00 PM,29.452,0,0
8,3,Middle,06/26/23 9:35:00 PM,29.452,0,0
8,3,Middle,06/26/23 9:40:00 PM,29.352,0,0
8,3,Middle,06/26/23 9:45:00 PM,29.352,0,0
8,3,Middle,06/26/23 9:50:00 PM,29.352,0,0
8,3,Middle,06/26/23 9:55:00 PM,29.252,0,0
8,3,Middle,06/26/23 10:00:00 PM,29.252,0,0
8,3,Middle,06/26/23 10:05:00 PM,29.252,0,0
8,3,Middle,06/26/23 10:10:00 PM,29.152,0,0
8,3,Middle,06/26/23 10:15:00 PM,29.152,0,0
8,3,Middle,06/26/23 10:20:00 PM,29.053,0,0
8,3,Middle,06/26/23 10:25:00 PM,29.053,0,0
8,3,Middle,06/26/23 10:30:00 PM,29.053,0,0
8,3,Middle,06/26/23 10:35:00 PM,28.953,0,0
8,3,Middle,06/26/23 10:40:00 PM,28.953,0,0
8,3,Middle,06/26/23 10:45:00 PM,28.953,0,0
8,3,Middle,06/26/23 10:50:00 PM,28.853,0,0
8,3,Middle,06/26/23 10:55:00 PM,28.853,0,0
8,3,Middle,06/26/23 11:00:00 PM,28.853,0,0
8,3,Middle,06/26/23 11:05:00 PM,28.853,0,0
8,3,Middle,06/26/23 11:10:00 PM,28.853,0,0
8,3,Middle,06/26/23 11:15:00 PM,28.754,0,0
8,3,Middle,06/26/23 11:20:00 PM,28.754,0,0
8,3,Middle,06/26/23 11:25:00 PM,28.754,0,0
8,3,Middle,06/26/23 11:30:00 PM,28.655,0,0
8,3,Middle,06/26/23 11:35:00 PM,28.655,0,0
8,3,Middle,06/26/23 11:40:00 PM,28.655,0,0
8,3,Middle,06/26/23 11:45:00 PM,28.655,0,0
8,3,Middle,06/26/23 11:50:00 PM,28.555,0,0
8,3,Middle,06/26/23 11:55:00 PM,28.555,0,0
8,3,Middle,06/27/23 12:00:00 AM,28.555,0,0
8,3,Middle,06/27/23 12:05:00 AM,28.555,0,0
8,3,Middle,06/27/23 12:10:00 AM,28.456,0,0
8,3,Middle,06/27/23 12:15:00 AM,28.456,0,0
8,3,Middle,06/27/23 12:20:00 AM,28.456,0,0
8,3,Middle,06/27/23 12:25:00 AM,28.357,0,0
8,3,Middle,06/27/23 12:30:00 AM,28.357,0,0
8,3,Middle,06/27/23 12:35:00 AM,28.357,0,0
8,3,Middle,06/27/23 12:40:00 AM,28.357,0,0
8,3,Middle,06/27/23 12:45:00 AM,28.357,0,0
8,3,Middle,06/27/23 12:50:00 AM,28.258,0,0
8,3,Middle,06/27/23 12:55:00 AM,28.258,0,0
8,3,Middle,06/27/23 1:00:00 AM,28.258,0,0
8,3,Middle,06/27/23 1:05:00 AM,28.258,0,0
8,3,Middle,06/27/23 1:10:00 AM,28.258,0,0
8,3,Middle,06/27/23 1:15:00 AM,28.159,0,0
8,3,Middle,06/27/23 1:20:00 AM,28.159,0,0
8,3,Middle,06/27/23 1:25:00 AM,28.159,0,0
8,3,Middle,06/27/23 1:30:00 AM,28.06,0,0
8,3,Middle,06/27/23 1:35:00 AM,28.06,0,0
8,3,Middle,06/27/23 1:40:00 AM,28.06,0,0
8,3,Middle,06/27/23 1:45:00 AM,28.06,0,0
8,3,Middle,06/27/23 1:50:00 AM,28.06,0,0
8,3,Middle,06/27/23 1:55:00 AM,28.06,0,0
8,3,Middle,06/27/23 2:00:00 AM,28.06,0,0
8,3,Middle,06/27/23 2:05:00 AM,28.06,0,0
8,3,Middle,06/27/23 2:10:00 AM,27.961,0,0
8,3,Middle,06/27/23 2:15:00 AM,27.961,0,0
8,3,Middle,06/27/23 2:20:00 AM,27.961,0,0
8,3,Middle,06/27/23 2:25:00 AM,27.862,0,0
8,3,Middle,06/27/23 2:30:00 AM,27.862,0,0
8,3,Middle,06/27/23 2:35:00 AM,27.862,0,0
8,3,Middle,06/27/23 2:40:00 AM,27.862,0,0
8,3,Middle,06/27/23 2:45:00 AM,27.862,0,0
8,3,Middle,06/27/23 2:50:00 AM,27.862,0,0
8,3,Middle,06/27/23 2:55:00 AM,27.862,0,0
8,3,Middle,06/27/23 3:00:00 AM,27.764,0,0
8,3,Middle,06/27/23 3:05:00 AM,27.764,0,0
8,3,Middle,06/27/23 3:10:00 AM,27.764,0,0
8,3,Middle,06/27/23 3:15:00 AM,27.764,0,0
8,3,Middle,06/27/23 3:20:00 AM,27.764,0,0
8,3,Middle,06/27/23 3:25:00 AM,27.665,0,0
8,3,Middle,06/27/23 3:30:00 AM,27.665,0,0
8,3,Middle,06/27/23 3:35:00 AM,27.665,0,0
8,3,Middle,06/27/23 3:40:00 AM,27.665,0,0
8,3,Middle,06/27/23 3:45:00 AM,27.665,0,0
8,3,Middle,06/27/23 3:50:00 AM,27.665,0,0
8,3,Middle,06/27/23 3:55:00 AM,27.665,0,0
8,3,Middle,06/27/23 4:00:00 AM,27.567,0,0
8,3,Middle,06/27/23 4:05:00 AM,27.567,0,0
8,3,Middle,06/27/23 4:10:00 AM,27.567,0,0
8,3,Middle,06/27/23 4:15:00 AM,27.567,0,0
8,3,Middle,06/27/23 4:20:00 AM,27.567,0,0
8,3,Middle,06/27/23 4:25:00 AM,27.567,0,0
8,3,Middle,06/27/23 4:30:00 AM,27.468,0,0
8,3,Middle,06/27/23 4:35:00 AM,27.468,0,0
8,3,Middle,06/27/23 4:40:00 AM,27.468,0,0
8,3,Middle,06/27/23 4:45:00 AM,27.468,0,0
8,3,Middle,06/27/23 4:50:00 AM,27.468,0,0
8,3,Middle,06/27/23 4:55:00 AM,27.468,0,0
